name,address,city,postcode,country,lat,lng,website,operator,phone,opening_hours
Salisbury Arms,76 Tenison Road,Cambridge,CB1 2DW,GB,52.1983154,0.1354166,,,,
Live & Let Live,40 Mawson Road,Cambridge,CB1 2EA,GB,52.1993737,0.1351376,,,,
The Rock,200 Cherry Hinton Road,Cambridge,CB1 7AW,GB,52.1875591,0.1467045,https://www.greeneking.co.uk/pubs/cambridgeshire/rock,Greene King,,11:00-23:00
The Cambridge Brew House,1 King Street,Cambridge,CB1 1LH,GB,52.2074415,0.1222216,https://www.thecambridgebrewhouse.com/,,+44 1223 855185,"Mo-Th 11:00-23:30; Fr, Sa 11:00-00:00; Su 11:00-22:30"
Duke of Cambridge,176 East Road,Cambridge,CB1 1BG,GB,52.2049281,0.1335358,https://www.greeneking.co.uk/pubs/cambridgeshire/duke-of-cambridge,Greene King,,
Little Rose,37 Trumpington Street,Cambridge,CB2 1QY,GB,52.2006666,0.1197199,,,,"Mo-Sa 12:00-23:00, Su 12:00-22:00"
The Clarendon Arms,35-36 Clarendon Street,Cambridge,CB1 1JX,GB,52.2046367,0.1275966,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-23:30; Su 12:00-22:00"
Architect,43 Castle Street,Cambridge,CB3 0AH,GB,52.2120376,0.1130864,,,,
The Castle Inn,38 Castle Street,Cambridge,CB3 0AJ,GB,52.2119866,0.1134995,,Adnams,,Mo-Su 12:00-23:00
King Street Run,86-88 King Street,Cambridge,CB1 1LN,GB,52.2072285,0.1252435,,,,"Mo-Th 15:00-23:00, Fr,Sa 11:00-24:00, Su 12:00-23:00"
The Grain & Hop Store,Regent Terrace,Cambridge,CB2 1AB,GB,52.2006592,0.1266794,https://www.greeneking.co.uk/pubs/cambridgeshire/grain-and-hop-store,Greene King,,
The Pint Shop,10 Peas Hill,Cambridge,CB2 3PP,GB,52.2042033,0.1191156,https://www.pintshop.co.uk/,,,
Station Tavern,2 Station Square,Cambridge,CB1 2GA,GB,52.1949073,0.1376457,,Young's,,
Old Ticket Office,Station Road,Cambridge,CB1 2JW,GB,52.1946413,0.1377721,,,,"Mo 12:00-22:00; Tu-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:00-21:00"
The Bird or Worm?,122 Newmarket Road,Cambridge,CB5 8HE,GB,52.2084986,0.1392105,,,,Mo-We 11:00-19:00; Th 11:00-21:00; Fr 11:00-23:00
The Regal - JD Wetherspoon,,Cambridge,,GB,52.2028241,0.1235286,,,,
The Petersfield,2 Sturton Street,Cambridge,CB1 2QA,GB,52.2012883,0.1407105,https://www.thepetersfield.co.uk/,,,
The Maypole,20a Portugal Place,Cambridge,CB5 8AF,GB,52.2096423,0.1192179,https://www.maypolefreehouse.co.uk/,,+44 1223 352999,"Su-Fr 12:00-14:30,17:30-23:00; Sa 12:00-23:00"
The Alex,22-24 Gwydir Street,Cambridge,CB1 2LL,GB,52.2038818,0.139364,http://www.thealexcambridge.com,Greene King,,
Dobblers Inn,184 Sturton Street,Cambridge,CB1 2QF,GB,52.2054567,0.1400361,,,,Mo-Th 14:00-23:00; Fr 13:30-23:00; Sa 12:00-23:00; Su 12:00-22:30
The Geldart,1 Ainsworth Street,Cambridge,CB1 2PF,GB,52.2036588,0.1421985,,,,Tu-Th 17:00-23:00; Fr 17:00-24:00+; Sa 12:00-24:00+; Su 12:00-23:00
Milton Arms,Milton Road,Cambridge,CB4 1XG,GB,52.2227498,0.1364193,,Hungry Horse,,
Red Lion,33 High Street,Cambridge,CB3 9NF,GB,52.1803892,0.0955864,https://www.metropolitanpubcompany.com/our-pubs/the-red-lion/,,,
The Tivoli,16 Chesterton Road,Cambridge,CB4 3AX,GB,52.2136541,0.123844,,City Pub Group,,
Old Spring,1 Ferry Path,Cambridge,CB4 1HB,GB,52.2144217,0.1277523,,,,Mo-Su 12:00-23:30
The Boathouse,14 Chesterton Road,Cambridge,CB4 3AX,GB,52.2136996,0.1235262,,,,
Corner House,231 Newmarket Road,Cambridge,CB5 8JE,GB,52.2095223,0.1434344,,,,"Mo-Th 12:00-22:00; Fr,Sa 12:00-23:00; Su 12:00-22:00"
The Carlton Arms,Carlton Way,Cambridge,CB4 2BY,GB,52.2221116,0.1188625,http://thecarltonarmscambridge.co.uk/,,,
The Ship,Northfield Avenue,Cambridge,CB4 2LG,GB,52.2310505,0.1288654,,,,Mo-Th 12:00-23:00; Fr 12:00-23:30; Sa 10:00-23:30; Su 12:00-22:30
Sir Isaac Newton,84 Castle Street,Cambridge,CB3 0AJ,GB,52.2134269,0.1121754,,,,"PH,Mo-Su 11:30-18:00+"
The Golden Hind,Milton Road,Cambridge,CB4 1SP,GB,52.2279675,0.1455712,https://www.greeneking.co.uk/pubs/cambridgeshire/golden-hind,,+44 1223 420816,
The Haymakers,54 High Street,Cambridge,CB4 1NG,GB,52.2174604,0.1394539,https://www.individualpubs.co.uk/haymakers/,Milton Brewery,+44 1223 318077,
The Brook,25 Brookfields,Cambridge,CB1 3NW,GB,52.1960794,0.1554075,,Greene King,,"Mo-Th,Su 12:00-22:00; Fr-Sa 12:00-23:00"
Royal Standard,292 Mill Road,Cambridge,CB1 3NL,GB,52.1969813,0.149732,,,,Mo-Fr 16:00-23:00; Sa 12:00-23:00; Su 12:00-22:30
Kingston Arms,33 Kingston Street,Cambridge,CB1 2NU,GB,52.2003729,0.1397405,http://www.kingstonarms.co.uk/,,,Mo-Su 11:30-23:00
The Blue Moon,2 Norfolk Street,Cambridge,CB1 2LF,GB,52.2048657,0.1366267,,,,"Mo-We 16:00-24:00, Su 16:00-23:00, Fr 16:00-02:00, Th 16:00-01:00, Sa 14:00-02:00"
The Emperor,21 Hills Road,Cambridge,CB2 1NW,GB,52.197142,0.1294898,http://www.theemperorcambridge.com/,,+44 1223 464633,
The Grapes,19 Histon Road,Cambridge,CB4 3JB,GB,52.2149913,0.1106845,,,,
The Anchor,Silver Street,Cambridge,CB3 9EL,GB,52.2019315,0.1157523,https://www.anchorcambridge.com/,,,
The Mill,14 Mill Lane,Cambridge,CB2 1RX,GB,52.2014876,0.116269,https://www.themillpubcambridge.com/,,+44 1223 311829,"Mo-Fr 12:00-15:00,17:00-21:00; Sa-Su 12:00-21:00"
The Seven Stars,249 Newmarket Road,Cambridge,CB5 8JE,GB,52.2097315,0.143954,https://www.thesevenstars.pub/,,+44 1223 360993,
The Wrestlers,337 Newmarket Road,Cambridge,CB5 8JE,GB,52.2109791,0.1462944,http://www.charleswellspubs.co.uk/home/pub-guide/pub/wrestlers,,+44 1223 566 554,"Mo-Su 12:00-15:00,17:00-23:00"
The Pickerel,30 Magdalene Street,Cambridge,CB3 0AF,GB,52.2099259,0.116197,https://www.greeneking.co.uk/pubs/cambridgeshire/pickerel-inn,,,
The Granta,14 Newnham Terrace,Cambridge,CB3 9EX,GB,52.1997039,0.1138481,https://www.greeneking.co.uk/pubs/cambridgeshire/granta,,,
The Tram Depot,2-5 Dover Street,Cambridge,CB1 1DY,GB,52.204652,0.1328395,,,,
The Eagle,8 Bene't Street,Cambridge,CB2 3QN,GB,52.2040769,0.1179926,https://www.greeneking.co.uk/pubs/cambridgeshire/eagle,Greene King,,Mo-Su 11:00-
The Bath House,3 Bene't Street,Cambridge,CB2 3QN,GB,52.204143,0.1184859,https://www.greeneking.co.uk/pubs/cambridgeshire/bath-house,Greene King,,
The Lord Byron Inn,22 Church Lane,Cambridge,CB2 9LA,GB,52.1744329,0.1105612,https://www.lordbyroninn.co.uk/,,,
The Green Man,59 High Street,Cambridge,CB3 9NF,GB,52.1800352,0.0951156,,,,
Portland Arms,129 Chesterton Road,Cambridge,CB4 3BA,GB,52.2144529,0.1246006,http://www.theportlandarms.co.uk/,,,"Mo-We 16:30-23:00; Su, Th 12:00-23:00; Fr-Sa 12:00-00:00"
Burleigh Arms,9-11 Newmarket Road,Cambridge,CB5 8EG,GB,52.2082372,0.1327197,https://www.burleigharmscambridge.co.uk/,,,We-Fr 12:00-22:30; Tu 17:00-22:00; Mo off; Sa 12:00-23:00; Su 12:00-20:00
St Radegund,129 King Street,Cambridge,CB1 1LD,GB,52.2076333,0.1266612,https://www.stradegund.co.uk/,,,
Byron's Bear,3 Thompson's Lane,Cambridge,CB5 8AQ,GB,52.2114689,0.1185342,https://byronsbear.co.uk/,,+44 1223 776969,
The Red Bull,11 Barton Road,Cambridge,CB3 9JZ,GB,52.196529,0.1086877,,,,
Fort St George,,Cambridge,CB4 1HA,GB,52.2124557,0.1277858,https://www.greeneking-pubs.co.uk/pubs/cambridgeshire/fort-st-george/,Greene King,,Mo-Fr 11:00-23:00; Su 12:00-22:30; Sa 11:00-23:00
Earl of Derby,129 Hills Road,Cambridge,CB2 1PG,GB,52.1921951,0.134303,www.theearlofderby.com,Greene King,,"Mo-Th 07:30-24:00, Fr-Sa 7:30-02:00, Su 08:30-24:00"
The Queen Edith,Wulfstan Way,Cambridge,CB1 8QN,GB,52.180245,0.1530568,https://www.individualpubs.co.uk/queenedith/,Milton Brewery,+44 1223 318536,Mo-We 16:00-23:00; Th-Sa 12:00-23:00; Su 12:00-22:00
Six Bells,11 Covent Garden,Cambridge,CB1 2HS,GB,52.2003599,0.1344637,,,,"Su-Th 16:00-23:30, Fr,Sa 16:00-00:30"
Calverley's Brewery and Tap Room,23a Hooper Street,Cambridge,CB1 2NZ,GB,52.2013308,0.1426738,https://www.calverleys.com/,,,Tu-Fr 17:00-22:30; Sa 12:00-22:30
The Regal,38-39 St Andrew's Street,Cambridge,CB2 3AR,GB,52.2028556,0.1235352,https://www.jdwetherspoon.com/pubs/the-regal-cambridge/,,,
The Nelson,Prince of Wales Road,Norwich,NR1 1DX,GB,52.6276473,1.3052202,https://www.tabletable.co.uk/en-gb/locations/norfolk/the-nelson,,+44 1603 214438,Mo-Fr 06:30-23:00; Sa 07:00-23:30; Su 07:00-22:30
The Town House,18-22 Yarmouth Road,Norwich,NR7 0EF,GB,52.626565,1.3334137,,,,11:00-23:00
The X Bells,74-78 Saint Benedicts Street,Norwich,NR2 4AR,GB,52.6313009,1.2875003,,,+44 1603 920292,Mo-Th 12:00-01:00; Fr-Sa 12:00-01:30; Su 12:00-00:30
Beer Hatch,22A Wensum Street,Norwich,NR3 1HY,GB,52.6326742,1.2973094,https://www.beerhatch.com/,,,"Tu,We 11:00-19:00; Th-Sa 11:00-20:30; Su 14:00-19:00"
The Mad Cat,39-41 West End Street,Norwich,NR2 4NA,GB,52.6350423,1.2760208,,,,We-Fr 16:00-23:00; Sa 12:00-23:00; Su 12:00-18:00
The Red Lion,52 Eaton Street,Norwich,NR4 7LD,GB,52.6082009,1.2505275,https://www.redlion-eaton.co.uk/,,+44 1603 454787,Mo-Sa 11:00-00:00; Su 12:00-00:00
The Cellar House,2 Eaton Street,Norwich,NR4 7AB,GB,52.6089487,1.2527899,https://www.thecellarhouse.co.uk/,,+44 1603 454511,Mo-Th 11:00-23:00; Fr 11:00-00:00; Sa 12:00-21:00; Su 09:30-22:00+
The Catherine Wheel,61 St Augustines Street,Norwich,NR3 3BG,GB,52.638351,1.2917317,http://www.inthewheel.co.uk/,,+44 1603 627852,"Mo off; Su,Tu-Th 17:00-00:00; Fr-Sa 17:00-03:00"
The Farmhouse,50 Colman Road,Norwich,NR4 7EH,GB,52.6211866,1.2635791,,,+44 1603 454364,Mo-Fr 12:00-23:00; Sa-Su 12:00-24:00
The Red Lion,79 Bishopgate,Norwich,NR1 4AA,GB,52.6326426,1.3083859,,,+44 1603 620154,11:00-23:00
The Fat Cat,49 West End Street,Norwich,NR2 4NA,GB,52.6351066,1.2756002,https://www.fatcatpub.co.uk/,,+44 1603 624364,Su-We 12:00-23:00; Th-Fr 12:00-00:00; Sa 11:00-00:00
The White Lion,73 Oak Street,Norwich,NR3 3AQ,GB,52.6349435,1.2892034,https://www.individualpubs.co.uk/whitelion/,,+44 1603 632333,Mo-Sa 12:00-23:00; Su 12:00-22:30
Weavers Arms,2 Muspole Street,Norwich,NR3 1DJ,GB,52.6332525,1.2932819,https://www.theweaversarms.com/,,+44 1603 219544,Mo-Sa 12:00-23:00; Su 12:00-22:30
The Mischief,8 Fye Bridge Street,Norwich,NR3 1HZ,GB,52.633051,1.296753,,,+44 1603 623810,Mo-Sa 12:00-23:00; Su 12:00-22:30
The Eagle,33 Newmarket Road,Norwich,NR2 2HN,GB,52.6203991,1.2836683,https://www.theeaglepub.co.uk/,,+44 1603 624173,Mo-Fr 11:00-23:00; Sa-Su 09:00-23:00
The Beehive,30 Leopold Road,Norwich,NR4 7PJ,GB,52.6174937,1.2675786,http://www.beehivepubnorwich.co.uk/,,+44 1603 451628,Mo-We 15:00-22:00; Th 15:00-23:00; Fr-Sa 12:00-23:00; Su 12:00-22:00
Crown Point Tavern,Kirby Road,Norwich,NR14 8RN,GB,52.6110751,1.3221178,https://www.crownpointtavern.co.uk/,,+44 1603 625689,"Tu,We 15:00-22:00; Th 12:00-22:00; Fr,Sa 12:00-23:00; Su 12:00-22:00"
The White Horse,The Street,Norwich,NR14 8ST,GB,52.6125912,1.3177967,https://whitehorsetrowse.co.uk/,,+44 1603 622341,"Su-Th 11:00-22:00; Fr,Sa 11:00-23:00"
The Coach and Horses,82 Thorpe Road,Norwich,NR1 1BA,GB,52.6270042,1.3109919,http://www.thecoachthorperoad.co.uk/,,+44 1603 477077,Mo-Th 11:00-00:00; Fr-Sa 11:00-01:00; Su 11:00-00:00
The Edith Cavell,7 Tombland,Norwich,NR3 1HF,GB,52.6311774,1.2987699,https://www.the-edithcavell.co.uk/,,+44 1603 664297,2023 Mar 22+ closed; 2023 Jul 13+ open
The Garden House,1 Pembroke Road,Norwich,NR2 3HD,GB,52.6281559,1.2752737,https://www.craftunionpubs.com/garden-house-pub-norwich,Stonegate,+44 1603 628059,Su-Tu 12:00-23:00; Fr-Sa 12:00-23:30
The Whalebone,144 Magdalen Road,Norwich,NR3 4BA,GB,52.6440994,1.2969962,https://www.whalebonefreehouse.co.uk/,,+44 1603 425482,Mo-Th 11:00-23:00; Fr-Sa 11:00-00:00; Su 12:00-23:00
The Coachmakers Arms,9 St Stephens Road,Norwich,NR1 3SP,GB,52.6238291,1.2898444,https://coachmakers-arms-norwich.co.uk/,,+44 1603 662080,Mo-Sa 11:00-23:00; Su 12:00-22:30
William and Florence,111 Unthank Road,Norwich,NR2 2PE,GB,52.6245575,1.2774411,https://williamandflorence.co.uk/,,+44 1603 660706,Mo-Fr 09:00-23:00; Sa 09:00-00:00; Su 09:00-22:30
King's Arms,33 Hall Road,Norwich,NR1 3HQ,GB,52.6205513,1.2983645,http://www.kingsarmsnorwich.co.uk/,Bateman's Brewery,+44 1603 766361,Mo-Th 11:00-23:00; Fr-Sa 11:00-23:30; Su 12:00-22:30
Pogue Mahon's,72 Prince of Wales Road,Norwich,NR1 1LT,GB,52.629292,1.3024588,https://poguemahons.co.uk/,,,
The Glass House,11-13 Wensum Street,Norwich,NR3 1LA,GB,52.6324186,1.2979986,https://www.jdwetherspoon.com/pubs/the-glass-house-norwich/,,,"Mo,Tu,We,Th,Su 08:00-24:00; Fr,Sa 08:00-25:00"
The Vine Thai Cuisine,7 Dove Street,Norwich,NR2 1DE,GB,52.6294005,1.2930078,https://vinethai.co.uk/,,+44 1603 627362,12:00-00:00
Ber Strete Gates,174 Ber Street,Norwich,NR1 3EN,GB,52.6213307,1.3011088,,,+44 1603 395175,Mo-Th 12:00-22:00; Fr-Sa 12:00-00:00; Su 12:00-22:00
The Rose,233-235 Queens Road,Norwich,NR1 3AE,GB,52.6207327,1.3008806,http://www.norwichbear.com/the-rose-inn/,,+44 1603 767713,Mo-Th 15:00-23:30; Fr-Sa 12:00-23:45; Su 12:00-23:00
The Belgian Monk,7 Pottergate,Norwich,NR2 1DS,GB,52.6299408,1.2924817,https://www.thebelgianmonk.com/,Flemins Ltd,+44 1603 767222,Mo-Sa 11:00-23:00; Su 12:00-19:00
The Steam Packet,39 Crown Road,Norwich,NR1 3DT,GB,52.628185,1.2992079,https://steampacket.info/,,+44 1603 613117,Tu-Th 15:00-22:00; Fr-Sa 12:00-22:30; Su 12:00-18:00
The Reindeer,10 Dereham Road,Norwich,NR2 4AY,GB,52.6320998,1.2839917,http://www.thereindeerpub.co.uk/,,+44 1603 612995,Tu-Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-22:00
Gibraltar Gardens,288 Heigham Street,Norwich,NR2 4LZ,GB,52.6410498,1.2771244,https://www.facebook.com/GibraltarGardensNorwich/,,+44 1603 614541,Mo-Su 09:00-23:00
Rose Tavern,88 Rupert Street,Norwich,NR2 2AT,GB,52.6239056,1.2819087,http://www.rosetavern.co.uk/,,+44 1603 612110,Su-Th 12:00-23:30; Fr-Sa 12:00-00:00
The Unthank Arms,149 Newmarket Street,Norwich,NR2 2DR,GB,52.620987,1.279104,https://www.theunthankarms.com/,,+44 1603 631557,Mo-Th 11:00-23:00; Fr 11:00+; Sa 10:00+; Su 10:00-22:30
The York Tavern,1 Leicester Street,Norwich,NR2 2AS,GB,52.622549,1.2818289,https://theyorknorwich.co.uk/,Ei Publican Partnerships,+44 1603 620918,24/7 closed
St Andrews Brewhouse,41 Saint Andrews Street,Norwich,NR2 4TP,GB,52.6307274,1.2954347,https://www.standrewsbrewhouse.com/,,+44 1603 305995,Mo-Sa 10:00-00:00; Su 11:00-23:00
The Plough,58 Saint Benedicts Street,Norwich,NR2 4AR,GB,52.6311383,1.2881386,https://www.grainbrewery.co.uk/grain-pubs/,,+44 1603 661384,Su-Th 12:00-23:00; Fr-Sa 12:00-24:00
The Ribs Of Beef,24 Wensum Street,Norwich,NR3 1HY,GB,52.6327193,1.2971612,https://ribsofbeef.co.uk/,,+44 1603 619517,Su-Th 11:00-23:00; Fr-Sa 11:00-00:00
The Castle Inn,1 Spitalfields,Norwich,NR1 4EY,GB,52.6347838,1.3100252,https://www.thecastle-pub.com/,,+44 1603 768886,Su-We 14:00-00:00; Th-Fr 14:00-02:00; Sa 14:00-04:00
The Jubilee,26 Saint Leonards Road,Norwich,NR1 4BL,GB,52.6291252,1.3116543,http://jubileefreehouse.co.uk/,,+44 1603 618734,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-22:30
William IV,Quebec Road,Norwich,NR1 4AU,GB,52.6303528,1.3148159,https://www.william-iv.com/,,+44 1603 441526,Mo-Sa 11:00-00:00; Su 12:00-00:00
The Compleat Angler,120 Prince of Wales Road,Norwich,NR1 1NS,GB,52.6281589,1.3054211,https://www.greeneking.co.uk/pubs/norfolk/compleat-angler,,+44 1603 622425,"Mo-Th 11:00-00:00; Fr 11:00-01:00; Sa 11:00-01:30; Su 11:00-22:30; ""Closed for refirb 22 July-2 Aug 2019"""
The Rivergarden Bar & Restaurant,36 Yarmouth Road,Norwich,NR7 0EQ,GB,52.6264324,1.3356606,https://www.therivergardennorwich.com/,,+44 1603 703900,12:00-23:00
The Earlham,41 Earlham Road,Norwich,NR2 3AD,GB,52.6308798,1.2798926,,,+44 1603 622993,Mo-We 11:00-23:00; Th 11:00-23:30; Fr-Sa 11:00-24:00; Su 09:00-22:30
The Murderer's,2-4 Timberhill,Norwich,NR1 3LB,GB,52.6268898,1.2952801,https://www.themurderers.co.uk/,,+44 1603 621447,Mo-Sa 10:00-23:30; Su 12:00-22:30
The Woolpack Inn,9 Golden Ball Street,Norwich,NR1 3EH,GB,52.626041,1.2969258,https://www.greeneking.co.uk/pubs/norfolk/woolpack,,+44 1603 627047,Mo-Sa 11:00-23:00; Su 12:00-22:30
Trafford Arms,61 Grove Road,Norwich,NR1 3RL,GB,52.6205815,1.2909577,https://traffordarms.co.uk/,,+44 1603 628466,Mo-Th 11:00-23:00; Fr-Sa 11:00-23:30; Su 12:00-22:30
The Freemasons Arms,27 Hall Road,Norwich,NR1 3HQ,GB,52.620487,1.2988278,,,+44 1603 623768,Mo-Th 11:00-23:00; Fr-Sa 11:00-01:00
The Golden Star,57 Colegate,Norwich,NR3 1DD,GB,52.6330248,1.2926343,https://www.goldenstarnorwich.co.uk/,,+44 1603 632447,Mo-Th 11:00-23:00; Fr 11:00-00:00; Sa 09:00-00:00; Su 19:00-23:00
Alexandra Tavern,16 Stafford Street,Norwich,NR2 3BB,GB,52.6324643,1.276361,http://www.alexandratavern.co.uk/,,+44 1603 627772,Su-We 12:00-23:00; Th 12:00-00:00; Fr-Sa 10:30-00:00
The Belle Vue,46 Saint Philips Road,Norwich,NR2 3BL,GB,52.6325445,1.2748713,https://www.bellevuenorwich.co.uk/,,+44 1603 621784,24/7 closed
Lamb Inn,Haymarket,Norwich,NR2 1QD,GB,52.6271739,1.2939955,http://www.lambinn-norwich.co.uk/,,+44 1603 625365,Mo-We 11:00-23:00; Th 11:00-00:00; Fr 11:00-00:30; Sa 10:00-00:30; Su 12:00-22:00
Pig & Whistle,2-8 All Saints Green,Norwich,NR1 3NA,GB,52.6257377,1.2950938,https://www.craftunionpubs.com/pig-and-whistle-norwich,Stonegate,+44 1603 665902,Su-We 11:30-23:00; Th 11:30-00:00; Fr-Sa 11:00-02:00
The Queen of Iceni,6 Wherry Road,Norwich,NR1 1WX,GB,52.6250838,1.3038071,https://www.jdwetherspoon.com/pubs/the-queen-of-iceni-norwich/,,+44 1603 877690,Su-Th 08:00-23:00; Fr-Sa 08:00-01:00
The Brewery Tap,98-100 Lawson Road,Norwich,NR3 4LF,GB,52.6434208,1.30033,http://www.fatcattap.co.uk/,,+44 1603 413153,Mo-Th 12:00-23:00; Fr 12:00-00:00; Sa 11:00-00:00; Su 11:00-22:30
The Drawing Rooms,23 Pottergate,Norwich,NR2 1DS,GB,52.6301539,1.2916626,https://www.drawingroomsnorwich.co.uk/,,,
The Rumsey Wells,4 Saint Andrews Street,Norwich,NR2 4AF,GB,52.6305932,1.2931677,https://www.rumseywells.co.uk/,,+44 1603 614858,12:00-00:00
The Strangers Tavern,16 Charing Cross,Norwich,NR2 4AL,GB,52.6306091,1.2919463,,,,
The Nelson,122 Nelson Street,Norwich,NR2 4DR,GB,52.6376745,1.2760571,,,+44 1603 626362,12:00-00:00
The Oak Tree,59 Ipswich Road,Norwich,NR4 6LA,GB,52.6112482,1.281453,https://www.oaktreenorwich.co.uk/,,+44 1603 920280,Mo-Sa 11:00-23:00; Su 12:00-22:30
Fat Cat & Canary,101 Thorpe Road,Norwich,NR1 1TR,GB,52.6253779,1.3213773,http://www.fatcatcanary.co.uk/,,+44 1603 432393,Su-Th 12:00-23:00; Fr 12:00-00:00; Sa 11:00-00:00
The Gordon,88 Gordon Avenue,Norwich,NR7 0DR,GB,52.6340823,1.3380553,,,+44 1603 300901,Tu-Fr 14:00-22:00; Sa 12:00-23:00; Su 12:00-22:00
The Wildman,29 Bedford Street,Norwich,NR2 1AG,GB,52.6298914,1.2955812,http://www.thewildmanpubnorwich.com/,,+44 1603 627686,Su-Th 12:00-23:00; Fr-Sa 12:00-24:00
The Garnet,36 Market Place,Norwich,NR2 1RD,GB,52.628125,1.2928515,https://www.thegarnet.co.uk/,,+44 1603 615892,Mo-We 10:00-00:30; Th-Sa 10:00-02:00; Su 11:00-20:00
Lollards Pit,69-71 Riverside Road,Norwich,NR1 1SR,GB,52.6322326,1.3093831,https://www.lollardspit.com/,,+44 1603 624675,Mo-Th 16:00-23:00; Fr 16:00-00:00; Sa 12:00-01:00; Su 13:00-23:00
Bar 19,19 Upper King Street,Norwich,NR3 1RB,GB,52.6296611,1.2992151,,,,
The Eaton Cottage,75 Mount Pleasant,Norwich,NR2 2DQ,GB,52.6224868,1.2753972,,,+44 1603 453048,Su-Th 12:00-23:00; Fr-Sa 12:00-00:00
The Adam And Eve,17 Bishopgate,Norwich,NR3 1RZ,GB,52.6338012,1.3031967,,,+44 1603 667423,Mo-Sa 11:00-23:00; Su 12:00-22:30
The Angel Gardens,96 Angel Road,Norwich,NR3 3HT,GB,52.643938,1.2921902,http://www.norwichinns.com/2-16,,+44 1603 427490,Mo-Fr 11:00-00:00; Sa 11:00-01:00; Su 12:00-23:30
The Artichoke,1 Magdalen Road,Norwich,NR3 4LW,GB,52.6389673,1.2969033,,,+44 1603 633080,Mo-Sa 12:00-23:00; Su 12:00-22:30
Bedfords,1 Old Post Office Yard,Norwich,NR2 1SL,GB,52.6298866,1.29487,https://www.bedfordsbar.co.uk/,,+44 1603 666869,"We-Th 18:00+; Fr-Sa 12:00-15:00,18:00+; Su-Tu off"
The Black Horse,50 Earlham Road,Norwich,NR2 3DE,GB,52.6305567,1.2785354,http://theblackhorsenorwich.com/,,+44 1603 624682,Mo-Sa 11:00-23:00; Su 12:00-22:30
The Champion,101 Chapelfield Road,Norwich,NR2 1SE,GB,52.6242917,1.2898187,http://www.championpub.co.uk/,Laconn Inns,+44 1603 628148,Mo-Fr 11:00-11:00; Sa 11:00-00:00; Su 11:00-18:00
Coach & Horses,1 Union Street,Norwich,NR2 2SL,GB,52.6258664,1.2859272,,,+44 1603 610032,Mo-Sa 12:00-23:00; Su 12:00-22:30
The Cottage,9 Silver Road,Norwich,NR3 4TB,GB,52.6374749,1.3027012,http://www.thecottagenorwich.co.uk/,,+44 1603 665535,12:00-23:00
Duke of Wellington,91-93 Waterloo Road,Norwich,NR3 1EG,GB,52.6422738,1.2938798,http://www.dukeofwellingtonnorwich.co.uk/,,+44 1603 441182,Mo-Th 12:00-23:30; Fr-Sa 12:00-00:00; Su 12:00-22:30
The Forge,118 Philadelphia Lane,Norwich,NR3 3JJ,GB,52.6480084,1.2896642,https://the-forge.webs.com/,,+44 1603 415924,Mo-Sa 12:00-23:00; Su 12:00-22:30
Cactus,102 Magdalen Street,Norwich,NR3 1JD,GB,52.6370327,1.2965145,,,+44 1603 627667,Mo-Th 09:30-18:00; Fr-Sa 09:30-22:00; Su 11:00-18:00
The Heath House,99 Gertrude Road,Norwich,NR3 4SG,GB,52.6438425,1.3064889,,,+44 1603 406417,12:00-23:30
Last Pub Standing,27-29 King Street,Norwich,NR1 1PD,GB,52.6287748,1.299415,https://lpsnorwich.co.uk/,,+44 1603 937013,Mo off; Tu-Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-18:00
Kings Head,42 Magdalen Street,Norwich,NR3 1JE,GB,52.6348602,1.2963277,http://www.kingsheadnorwich.com/,,+44 1603 620468,Mo-Sa 12:00+; Su 12:00-00:00
Pear Tree Inn,79 Unthank Road,Norwich,NR2 2PE,GB,52.6254036,1.278378,https://www.peartreeinnnorwich.com/,,,Mo-Fr 11:00-00:30; Sa-Su 10:00-00:00
The Leopard,98 Bull Close Road,Norwich,NR3 1NQ,GB,52.6373207,1.2995987,,,+44 1603 623505,Su-Th 13:00-23:00; Fr-Sa 13:00-24:00
The Lord Rosebery,94 Rosebery Road,Norwich,NR3 3AB,GB,52.6443603,1.2952549,https://www.lordrosebery.co.uk/,,+44 1603 414284,Mo-Sa 11:00-23:00; Su 12:00-22:30
Warwick Arms,2 Warwick Street,Norwich,NR2 3LD,GB,52.6240069,1.2756242,http://www.themadmoose.co.uk/,,+44 1603 627687,Su-Th 12:00-00:00; Fr-Sa 12:00-00:30
Marlborough Arms,43 Spencer Street,Norwich,NR3 4PB,GB,52.6394263,1.2997379,,,+44 1603 623689,Mo-Sa 12:00-23:00; Su 12:00-22:30
The Marsh Harrier,158 Ipswich Road,Norwich,NR4 6DX,GB,52.5986947,1.2776464,,Vintage Inns,+44 1603 507513,Mo-We 12:00-22:00; Th-Sa 12:00-23:00; Su 12:00-22:30
Plasterers Arms,43 Cowgate,Norwich,NR3 1SZ,GB,52.6367137,1.2982586,https://theplasterersarms.co.uk/,,+44 1603 440992,"Mo-Th 12:00-00:00; Fr 12:00-01:00, Sa 10:00-01:00, Su 10:00-00:00"
